 Sample   Time     Commanded Pos   Encoder 1 Pos 

[    0    0.000               0               2;
     1    0.009               0               2;
     2    0.018               0               2;
     3    0.027               0               2;
     4    0.035               0               2;
     5    0.044               0               2;
     6    0.053               0               2;
     7    0.062               0               2;
     8    0.071               0               2;
     9    0.080               0               2;
    10    0.089               0               2;
    11    0.097               0               2;
    12    0.106               0               2;
    13    0.115               0               2;
    14    0.124               0               2;
    15    0.133               0               2;
    16    0.142               0               2;
    17    0.151               0               2;
    18    0.159               0               2;
    19    0.168               0               2;
    20    0.177               0               2;
    21    0.186               0               2;
    22    0.195               0               2;
    23    0.204               0               2;
    24    0.213               0               2;
    25    0.221               0               2;
    26    0.230               0               2;
    27    0.239               0               2;
    28    0.248               0               2;
    29    0.257               0               2;
    30    0.266               0               2;
    31    0.274               0               2;
    32    0.283               0               2;
    33    0.292               0               2;
    34    0.301               0               2;
    35    0.310               0               2;
    36    0.319               0               2;
    37    0.328               0               2;
    38    0.336               0               2;
    39    0.345               0               2;
    40    0.354               0               2;
    41    0.363               0               2;
    42    0.372               0               2;
    43    0.381               0               2;
    44    0.390               0               2;
    45    0.398               0               2;
    46    0.407               0               2;
    47    0.416               0               2;
    48    0.425               0               2;
    49    0.434               0               2;
    50    0.443               0               2;
    51    0.452               0               2;
    52    0.460               0               2;
    53    0.469               0               2;
    54    0.478               0               2;
    55    0.487               0               2;
    56    0.496               0               2;
    57    0.505               0               2;
    58    0.514               0               2;
    59    0.522               0               2;
    60    0.531               0               3;
    61    0.540               0               3;
    62    0.549               0               3;
    63    0.558               0               3;
    64    0.567               0               3;
    65    0.576               0               3;
    66    0.584               0               3;
    67    0.593               0               2;
    68    0.602               0               3;
    69    0.611               0               3;
    70    0.620               0               3;
    71    0.629               0               3;
    72    0.638               0               3;
    73    0.646               0               3;
    74    0.655               0               3;
    75    0.664               0               3;
    76    0.673               1               3;
    77    0.682               1               3;
    78    0.691               1               3;
    79    0.699               1               3;
    80    0.708               1               3;
    81    0.717               1               3;
    82    0.726               1               3;
    83    0.735               1               3;
    84    0.744               1               3;
    85    0.753               1               3;
    86    0.761               1               3;
    87    0.770               1               3;
    88    0.779               1               3;
    89    0.788               1               3;
    90    0.797               1               3;
    91    0.806               1               3;
    92    0.815               1               3;
    93    0.823               1               3;
    94    0.832               1               3;
    95    0.841               1               3;
    96    0.850               1               3;
    97    0.859               1               3;
    98    0.868               1               3;
    99    0.877               1               3;
   100    0.885               1               3;
   101    0.894               1               3;
   102    0.903               1               3;
   103    0.912               1               3;
   104    0.921               1               3;
   105    0.930               1               3;
   106    0.939               1               3;
   107    0.947               2               3;
   108    0.956               2               3;
   109    0.965               2               3;
   110    0.974               2               3;
   111    0.983               2               3;
   112    0.992               2               3;
   113    1.001               2               3;
   114    1.009               2               3;
   115    1.018               2               3;
   116    1.027               2               3;
   117    1.036               2               3;
   118    1.045               2               3;
   119    1.054               2               3;
   120    1.063               2               3;
   121    1.071               2               3;
   122    1.080               2               3;
   123    1.089               2               3;
   124    1.098               2               3;
   125    1.107               2               3;
   126    1.116               3               3;
   127    1.124               3               3;
   128    1.133               3               3;
   129    1.142               3               3;
   130    1.151               3               3;
   131    1.160               3               3;
   132    1.169               3               3;
   133    1.178               3               3;
   134    1.186               3               3;
   135    1.195               3               3;
   136    1.204               3               3;
   137    1.213               3               3;
   138    1.222               3               3;
   139    1.231               3               3;
   140    1.240               4               3;
   141    1.248               4               3;
   142    1.257               4               3;
   143    1.266               4               3;
   144    1.275               4               3;
   145    1.284               4               3;
   146    1.293               4               3;
   147    1.302               4               3;
   148    1.310               4               3;
   149    1.319               4               3;
   150    1.328               4               3;
   151    1.337               4               3;
   152    1.346               5               3;
   153    1.355               5               3;
   154    1.364               5               3;
   155    1.372               5               3;
   156    1.381               5               3;
   157    1.390               5               3;
   158    1.399               5               3;
   159    1.408               5               3;
   160    1.417               5               3;
   161    1.426               5               4;
   162    1.434               6               4;
   163    1.443               6               4;
   164    1.452               6               4;
   165    1.461               6               4;
   166    1.470               6               4;
   167    1.479               6               4;
   168    1.488               6               4;
   169    1.496               6               4;
   170    1.505               6               4;
   171    1.514               7               4;
   172    1.523               7               5;
   173    1.532               7               5;
   174    1.541               7               5;
   175    1.549               7               5;
   176    1.558               7               5;
   177    1.567               7               5;
   178    1.576               8               5;
   179    1.585               8               5;
   180    1.594               8               6;
   181    1.603               8               6;
   182    1.611               8               6;
   183    1.620               8               7;
   184    1.629               8               7;
   185    1.638               9               7;
   186    1.647               9               7;
   187    1.656               9               7;
   188    1.665               9               7;
   189    1.673               9               7;
   190    1.682               9               7;
   191    1.691               9               7;
   192    1.700              10               7;
   193    1.709              10               7;
   194    1.718              10               7;
   195    1.727              10               7;
   196    1.735              10               7;
   197    1.744              10               7;
   198    1.753              11               7;
   199    1.762              11               7;
   200    1.771              11               7;
   201    1.780              11               8;
   202    1.789              11               8;
   203    1.797              12               8;
   204    1.806              12               8;
   205    1.815              12               8;
   206    1.824              12               8;
   207    1.833              12               8;
   208    1.842              12               8;
   209    1.851              13               8;
   210    1.859              13               8;
   211    1.868              13               9;
   212    1.877              13               9;
   213    1.886              13               9;
   214    1.895              14              10;
   215    1.904              14               9;
   216    1.913              14              10;
   217    1.921              14              10;
   218    1.930              15              10;
   219    1.939              15              11;
   220    1.948              15              11;
   221    1.957              15              11;
   222    1.966              15              11;
   223    1.974              16              11;
   224    1.983              16              11;
   225    1.992              16              11;
   226    2.001              16              11;
   227    2.010              17              11;
   228    2.019              17              11;
   229    2.028              17              12;
   230    2.036              17              12;
   231    2.045              18              13;
   232    2.054              18              13;
   233    2.063              18              13;
   234    2.072              18              13;
   235    2.081              19              13;
   236    2.090              19              13;
   237    2.098              19              13;
   238    2.107              19              14;
   239    2.116              20              14;
   240    2.125              20              14;
   241    2.134              20              14;
   242    2.143              20              15;
   243    2.152              21              15;
   244    2.160              21              15;
   245    2.169              21              15;
   246    2.178              22              16;
   247    2.187              22              16;
   248    2.196              22              16;
   249    2.205              22              16;
   250    2.214              23              16;
   251    2.222              23              16;
   252    2.231              23              17;
   253    2.240              24              17;
   254    2.249              24              18;
   255    2.258              24              18;
   256    2.267              25              18;
   257    2.276              25              18;
   258    2.284              25              18;
   259    2.293              26              19;
   260    2.302              26              19;
   261    2.311              26              19;
   262    2.320              27              20;
   263    2.329              27              20;
   264    2.338              27              20;
   265    2.346              28              20;
   266    2.355              28              20;
   267    2.364              28              21;
   268    2.373              29              22;
   269    2.382              29              22;
   270    2.391              29              22;
   271    2.399              30              22;
   272    2.408              30              23;
   273    2.417              30              23;
   274    2.426              31              23;
   275    2.435              31              23;
   276    2.444              32              24;
   277    2.453              32              24;
   278    2.461              32              24;
   279    2.470              33              25;
   280    2.479              33              25;
   281    2.488              34              25;
   282    2.497              34              25;
   283    2.506              34              25;
   284    2.515              35              26;
   285    2.523              35              27;
   286    2.532              36              27;
   287    2.541              36              27;
   288    2.550              36              27;
   289    2.559              37              28;
   290    2.568              37              28;
   291    2.577              38              29;
   292    2.585              38              29;
   293    2.594              39              29;
   294    2.603              39              29;
   295    2.612              39              30;
   296    2.621              40              31;
   297    2.630              40              31;
   298    2.639              41              31;
   299    2.647              41              32;
   300    2.656              42              33;
   301    2.665              42              33;
   302    2.674              43              33;
   303    2.683              43              33;
   304    2.692              44              34;
   305    2.701              44              35;
   306    2.709              45              35;
   307    2.718              45              35;
   308    2.727              46              35;
   309    2.736              46              36;
   310    2.745              47              37;
   311    2.754              47              37;
   312    2.763              48              37;
   313    2.771              48              38;
   314    2.780              49              39;
   315    2.789              49              39;
   316    2.798              50              39;
   317    2.807              50              39;
   318    2.816              51              40;
   319    2.824              51              41;
   320    2.833              52              41;
   321    2.842              52              42;
   322    2.851              53              42;
   323    2.860              54              43;
   324    2.869              54              43;
   325    2.878              55              43;
   326    2.886              55              44;
   327    2.895              56              45;
   328    2.904              56              45;
   329    2.913              57              46;
   330    2.922              58              47;
   331    2.931              58              47;
   332    2.940              59              47;
   333    2.948              59              48;
   334    2.957              60              49;
   335    2.966              61              49;
   336    2.975              61              50;
   337    2.984              62              51;
   338    2.993              63              51;
   339    3.002              63              52;
   340    3.010              64              53;
   341    3.019              64              53;
   342    3.028              65              53;
   343    3.037              66              54;
   344    3.046              66              55;
   345    3.055              67              55;
   346    3.064              68              56;
   347    3.072              68              57;
   348    3.081              69              58;
   349    3.090              70              58;
   350    3.099              70              59;
   351    3.108              71              60;
   352    3.117              72              61;
   353    3.126              73              61;
   354    3.134              73              62;
   355    3.143              74              63;
   356    3.152              75              63;
   357    3.161              75              64;
   358    3.170              76              65;
   359    3.179              77              66;
   360    3.188              78              66;
   361    3.196              78              67;
   362    3.205              79              68;
   363    3.214              80              68;
   364    3.223              81              69;
   365    3.232              81              70;
   366    3.241              82              70;
   367    3.249              83              71;
   368    3.258              84              72;
   369    3.267              85              72;
   370    3.276              85              73;
   371    3.285              86              74;
   372    3.294              87              74;
   373    3.303              88              75;
   374    3.311              89              75;
   375    3.320              89              76;
   376    3.329              90              77;
   377    3.338              91              78;
   378    3.347              92              79;
   379    3.356              93              79;
   380    3.365              94              81;
   381    3.373              94              81;
   382    3.382              95              82;
   383    3.391              96              83;
   384    3.400              97              84;
   385    3.409              98              85;
   386    3.418              99              86;
   387    3.427             100              87;
   388    3.435             101              88;
   389    3.444             102              89;
   390    3.453             102              90;
   391    3.462             103              91;
   392    3.471             104              92;
   393    3.480             105              93;
   394    3.489             106              94;
   395    3.497             107              95;
   396    3.506             108              96;
   397    3.515             109              98;
   398    3.524             110              98;
   399    3.533             111              99;
   400    3.542             112             101;
   401    3.551             113             102;
   402    3.559             114             103;
   403    3.568             115             104;
   404    3.577             116             105;
   405    3.586             117             106;
   406    3.595             118             107;
   407    3.604             119             108;
   408    3.613             120             110;
   409    3.621             121             111;
   410    3.630             122             112;
   411    3.639             123             113;
   412    3.648             124             114;
   413    3.657             125             115;
   414    3.666             126             116;
   415    3.674             127             118;
   416    3.683             128             118;
   417    3.692             129             119;
   418    3.701             131             121;
   419    3.710             132             122;
   420    3.719             133             123;
   421    3.728             134             124;
   422    3.736             135             126;
   423    3.745             136             126;
   424    3.754             137             127;
   425    3.763             138             129;
   426    3.772             140             130;
   427    3.781             141             130;
   428    3.790             142             132;
   429    3.798             143             133;
   430    3.807             144             134;
   431    3.816             145             135;
   432    3.825             147             137;
   433    3.834             148             138;
   434    3.843             149             138;
   435    3.852             150             139;
   436    3.860             151             141;
   437    3.869             153             142;
   438    3.878             154             143;
   439    3.887             155             144;
   440    3.896             156             145;
   441    3.905             158             146;
   442    3.914             159             147;
   443    3.922             160             148;
   444    3.931             162             150;
   445    3.940             163             150;
   446    3.949             164             152;
   447    3.958             165             153;
   448    3.967             167             154;
   449    3.976             168             155;
   450    3.984             169             157;
   451    3.993             171             158;
   452    4.002             172             159;
   453    4.011             174             161;
   454    4.020             175             162;
   455    4.029             176             163;
   456    4.038             178             165;
   457    4.046             179             167;
   458    4.055             180             168;
   459    4.064             182             170;
   460    4.073             183             171;
   461    4.082             185             172;
   462    4.091             186             174;
   463    4.099             188             176;
   464    4.108             189             177;
   465    4.117             190             179;
   466    4.126             192             180;
   467    4.135             193             182;
   468    4.144             195             184;
   469    4.153             196             185;
   470    4.161             198             187;
   471    4.170             199             188;
   472    4.179             201             190;
   473    4.188             202             192;
   474    4.197             204             193;
   475    4.206             206             195;
   476    4.215             207             196;
   477    4.223             209             198;
   478    4.232             210             199;
   479    4.241             212             201;
   480    4.250             213             203;
   481    4.259             215             204;
   482    4.268             217             206;
   483    4.277             218             207;
   484    4.285             220             208;
   485    4.294             221             210;
   486    4.303             223             211;
   487    4.312             225             213;
   488    4.321             226             215;
   489    4.330             228             216;
   490    4.339             230             219;
   491    4.347             231             220;
   492    4.356             233             222;
   493    4.365             235             224;
   494    4.374             236             226;
   495    4.383             238             228;
   496    4.392             240             230;
   497    4.401             242             231;
   498    4.409             243             234;
   499    4.418             245             235;
   500    4.427             247             238;
   501    4.436             248             239;
   502    4.445             250             242;
   503    4.454             252             243;
   504    4.463             254             245;
   505    4.471             255             247;
   506    4.480             257             249;
   507    4.489             259             251;
   508    4.498             261             252;
   509    4.507             263             254;
   510    4.516             264             256;
   511    4.524             266             257;
   512    4.533             268             259;
   513    4.542             270             261;
   514    4.551             272             262;
   515    4.560             273             264;
   516    4.569             275             266;
   517    4.578             277             267;
   518    4.586             279             269;
   519    4.595             281             271;
   520    4.604             283             272;
   521    4.613             284             274;
   522    4.622             286             275;
   523    4.631             288             277;
   524    4.640             290             279;
   525    4.648             292             281;
   526    4.657             294             283;
   527    4.666             296             284;
   528    4.675             298             286;
   529    4.684             299             288;
   530    4.693             301             290;
   531    4.702             303             292;
   532    4.710             305             294;
   533    4.719             307             296;
   534    4.728             309             297;
   535    4.737             311             299;
   536    4.746             313             301;
   537    4.755             315             303;
   538    4.764             317             305;
   539    4.772             318             307;
   540    4.781             320             309;
   541    4.790             322             311;
   542    4.799             324             313;
   543    4.808             326             315;
   544    4.817             328             317;
   545    4.826             330             319;
   546    4.834             332             321;
   547    4.843             334             323;
   548    4.852             336             325;
   549    4.861             338             327;
   550    4.870             340             329;
   551    4.879             342             331;
   552    4.888             344             333;
   553    4.896             346             335;
   554    4.905             348             338;
   555    4.914             350             339;
   556    4.923             351             342;
   557    4.932             353             344;
   558    4.941             355             346;
   559    4.949             357             348;
   560    4.958             359             350;
   561    4.967             361             352;
   562    4.976             363             355;
   563    4.985             365             357;
   564    4.994             367             359;
   565    5.003             369             361;
   566    5.011             371             363;
   567    5.020             373             366;
   568    5.029             375             368;
   569    5.038             377             370;
   570    5.047             379             372;
   571    5.056             381             374;
   572    5.065             383             376;
   573    5.073             385             379;
   574    5.082             387             381;
   575    5.091             389             383;
   576    5.100             391             386;
   577    5.109             393             388;
   578    5.118             395             391;
   579    5.127             397             394;
   580    5.135             399             397;
   581    5.144             401             399;
   582    5.153             403             402;
   583    5.162             404             405;
   584    5.171             406             408;
   585    5.180             408             411;
   586    5.189             410             414;
   587    5.197             412             416;
   588    5.206             414             419;
   589    5.215             416             422;
   590    5.224             418             425;
   591    5.233             420             427;
   592    5.242             422             429;
   593    5.251             424             431;
   594    5.259             426             433;
   595    5.268             428             434;
   596    5.277             430             436;
   597    5.286             432             437;
   598    5.295             434             439;
   599    5.304             435             439;
   600    5.313             437             441;
   601    5.321             439             442;
   602    5.330             441             443;
   603    5.339             443             444;
   604    5.348             445             446;
   605    5.357             447             447;
   606    5.366             449             448;
   607    5.374             451             449;
   608    5.383             453             450;
   609    5.392             454             451;
   610    5.401             456             452;
   611    5.410             458             454;
   612    5.419             460             455;
   613    5.428             462             456;
   614    5.436             464             458;
   615    5.445             466             458;
   616    5.454             467             460;
   617    5.463             469             462;
   618    5.472             471             462;
   619    5.481             473             464;
   620    5.490             475             465;
   621    5.498             476             466;
   622    5.507             478             468;
   623    5.516             480             469;
   624    5.525             482             471;
   625    5.534             484             472;
   626    5.543             485             474;
   627    5.552             487             475;
   628    5.560             489             476;
   629    5.569             491             479;
   630    5.578             492             480;
   631    5.587             494             482;
   632    5.596             496             483;
   633    5.605             498             484;
   634    5.614             499             486;
   635    5.622             501             488;
   636    5.631             503             490;
   637    5.640             504             491;
   638    5.649             506             493;
   639    5.658             508             495;
   640    5.667             509             496;
   641    5.676             511             498;
   642    5.684             513             499;
   643    5.693             514             501;
   644    5.702             516             503;
   645    5.711             517             504;
   646    5.720             519             506;
   647    5.729             521             508;
   648    5.738             522             509;
   649    5.746             524             511;
   650    5.755             525             512;
   651    5.764             527             514;
   652    5.773             528             516;
   653    5.782             530             517;
   654    5.791             531             519;
   655    5.799             533             520;
   656    5.808             534             522;
   657    5.817             536             524;
   658    5.826             537             525;
   659    5.835             539             527;
   660    5.844             540             528;
   661    5.853             542             530;
   662    5.861             543             532;
   663    5.870             544             533;
   664    5.879             546             535;
   665    5.888             547             536;
   666    5.897             549             538;
   667    5.906             550             539;
   668    5.915             551             540;
   669    5.923             553             542;
   670    5.932             554             543;
   671    5.941             555             545;
   672    5.950             556             546;
   673    5.959             558             548;
   674    5.968             559             549;
   675    5.977             560             551;
   676    5.985             561             552;
   677    5.994             563             554;
   678    6.003             564             555;
   679    6.012             565             556;
   680    6.021             566             558;
   681    6.030             567             559;
   682    6.039             568             559;
   683    6.047             570             561;
   684    6.056             571             562;
   685    6.065             572             563;
   686    6.074             573             564;
   687    6.083             574             566;
   688    6.092             575             567;
   689    6.101             576             568;
   690    6.109             577             569;
   691    6.118             578             570;
   692    6.127             579             570;
   693    6.136             580             571;
   694    6.145             581             572;
   695    6.154             581             573;
   696    6.163             582             574;
   697    6.171             583             575;
   698    6.180             584             575;
   699    6.189             585             576;
   700    6.198             586             577;
   701    6.207             586             578;
   702    6.216             587             578;
   703    6.224             588             579;
   704    6.233             589             580;
   705    6.242             589             581;
   706    6.251             590             581;
   707    6.260             591             582;
   708    6.269             591             583;
   709    6.278             592             583;
   710    6.286             593             584;
   711    6.295             593             585;
   712    6.304             594             585;
   713    6.313             594             586;
   714    6.322             595             586;
   715    6.331             595             587;
   716    6.340             596             587;
   717    6.348             596             588;
   718    6.357             597             589;
   719    6.366             597             589;
   720    6.375             597             589;
   721    6.384             598             590;
   722    6.393             598             590;
   723    6.402             598             591;
   724    6.410             599             591;
   725    6.419             599             591;
   726    6.428             599             591;
   727    6.437             599             592;
   728    6.446             599             592;
   729    6.455             600             593;
   730    6.464             600             593;
   731    6.472             600             593;
   732    6.481             600             593;
   733    6.490             600             593;
   734    6.499             600             593;
   735    6.508             600             594;
   736    6.517             600             594;
   737    6.526             600             594;
   738    6.534             600             594;
   739    6.543             600             594;
   740    6.552             600             594;
   741    6.561             599             594;
   742    6.570             599             594;
   743    6.579             599             594;
   744    6.588             599             594;
   745    6.596             598             594;
   746    6.605             598             594;
   747    6.614             598             594;
   748    6.623             597             594;
   749    6.632             597             594;
   750    6.641             597             594;
   751    6.649             596             594;
   752    6.658             596             594;
   753    6.667             595             594;
   754    6.676             595             594;
   755    6.685             594             594;
   756    6.694             593             594;
   757    6.703             593             594;
   758    6.711             592             594;
   759    6.720             591             594;
   760    6.729             591             593;
   761    6.738             590             594;
   762    6.747             589             593;
   763    6.756             588             593;
   764    6.765             587             592;
   765    6.773             586             592;
   766    6.782             585             592;
   767    6.791             584             592;
   768    6.800             583             592;
   769    6.809             582             592;
   770    6.818             581             592;
   771    6.827             580             591;
   772    6.835             579             591;
   773    6.844             578             591;
   774    6.853             577             590;
   775    6.862             575             590;
   776    6.871             574             590;
   777    6.880             573             589;
   778    6.889             571             588;
   779    6.897             570             588;
   780    6.906             568             588;
   781    6.915             567             587;
   782    6.924             565             586;
   783    6.933             564             585;
   784    6.942             562             585;
   785    6.951             561             583;
   786    6.959             559             582;
   787    6.968             557             582;
   788    6.977             555             580;
   789    6.986             554             579;
   790    6.995             552             579;
   791    7.004             550             577;
   792    7.013             548             575;
   793    7.021             546             574;
   794    7.030             544             572;
   795    7.039             542             571;
   796    7.048             540             570;
   797    7.057             538             568;
   798    7.066             536             567;
   799    7.074             533             566;
   800    7.083             531             564;
   801    7.092             529             563;
   802    7.101             526             561;
   803    7.110             524             559;
   804    7.119             522             558;
   805    7.128             519             556;
   806    7.136             517             554;
   807    7.145             514             553;
   808    7.154             511             551;
   809    7.163             509             549;
   810    7.172             506             547;
   811    7.181             503             545;
   812    7.190             501             543;
   813    7.198             498             540;
   814    7.207             495             538;
   815    7.216             492             536;
   816    7.225             489             534;
   817    7.234             486             531;
   818    7.243             483             528;
   819    7.252             480             526;
   820    7.260             477             523;
   821    7.269             473             520;
   822    7.278             470             517;
   823    7.287             467             514;
   824    7.296             464             511;
   825    7.305             460             508;
   826    7.314             457             504;
   827    7.322             453             501;
   828    7.331             450             498;
   829    7.340             446             494;
   830    7.349             443             491;
   831    7.358             439             487;
   832    7.367             435             483;
   833    7.376             432             479;
   834    7.384             428             475;
   835    7.393             424             472;
   836    7.402             421             467;
   837    7.411             417             463;
   838    7.420             413             459;
   839    7.429             409             455;
   840    7.438             405             451;
   841    7.446             401             446;
   842    7.455             397             443;
   843    7.464             393             438;
   844    7.473             389             435;
   845    7.482             385             431;
   846    7.491             380             427;
   847    7.499             376             424;
   848    7.508             372             421;
   849    7.517             368             417;
   850    7.526             363             414;
   851    7.535             359             411;
   852    7.544             355             407;
   853    7.553             350             404;
   854    7.561             346             400;
   855    7.570             341             396;
   856    7.579             337             393;
   857    7.588             332             389;
   858    7.597             328             385;
   859    7.606             323             381;
   860    7.615             318             376;
   861    7.623             314             372;
   862    7.632             309             367;
   863    7.641             304             362;
   864    7.650             300             358;
   865    7.659             295             353;
   866    7.668             290             348;
   867    7.677             285             343;
   868    7.685             280             338;
   869    7.694             275             333;
   870    7.703             271             328;
   871    7.712             266             323;
   872    7.721             261             318;
   873    7.730             256             313;
   874    7.739             251             308;
   875    7.747             246             303;
   876    7.756             240             297;
   877    7.765             235             292;
   878    7.774             230             287;
   879    7.783             225             281;
   880    7.792             220             276;
   881    7.801             215             270;
   882    7.809             210             265;
   883    7.818             204             259;
   884    7.827             199             254;
   885    7.836             194             249;
   886    7.845             188             243;
   887    7.854             183             238;
   888    7.863             178             233;
   889    7.871             172             228;
   890    7.880             167             223;
   891    7.889             162             217;
   892    7.898             156             212;
   893    7.907             151             206;
   894    7.916             145             201;
   895    7.924             140             195;
   896    7.933             134             190;
   897    7.942             129             184;
   898    7.951             123             179;
