 Sample   Time     Commanded Pos   Encoder 1 Pos 

[    0    0.000            2500               0;
   226    2.001               0            2501;
   227    2.010               0            2467;
   228    2.019               0            2289;
   229    2.028               0            2057;
   230    2.036               0            1810;
   231    2.045               0            1543;
   232    2.054               0            1270;
   233    2.063               0            1016;
   234    2.072               0             785;
   235    2.081               0             565;
   236    2.090               0             355;
   237    2.098               0             163;
   238    2.107               0              -3;
   239    2.116               0            -148;
   240    2.125               0            -279;
   241    2.134               0            -393;
   242    2.143               0            -487;
   243    2.152               0            -566;
   244    2.160               0            -633;
   245    2.169               0            -687;
   246    2.178               0            -728;
   247    2.187               0            -758;
   248    2.196               0            -778;
   249    2.205               0            -788;
   250    2.214               0            -789;
   251    2.222               0            -785;
   252    2.231               0            -775;
   253    2.240               0            -760;
   254    2.249               0            -739;
   255    2.258               0            -711;
   256    2.267               0            -678;
   257    2.276               0            -643;
   258    2.284               0            -606;
   259    2.293               0            -569;
   260    2.302               0            -532;
   261    2.311               0            -495;
   262    2.320               0            -457;
   263    2.329               0            -418;
   264    2.338               0            -378;
   265    2.346               0            -338;
   266    2.355               0            -299;
   267    2.364               0            -261;
   268    2.373               0            -224;
   269    2.382               0            -190;
   270    2.391               0            -157;
   271    2.399               0            -127;
   272    2.408               0             -98;
   273    2.417               0             -71;
   274    2.426               0             -47;
   275    2.435               0             -24;
   276    2.444               0              -4;
   277    2.453               0              13;
   278    2.461               0              29;
   279    2.470               0              43;
   280    2.479               0              54;
   281    2.488               0              64;
   282    2.497               0              72;
   283    2.506               0              78;
   284    2.515               0              83;
   285    2.523               0              86;
   286    2.532               0              89;
   287    2.541               0              90;
   288    2.550               0              90;
   289    2.559               0              90;
   290    2.568               0              88;
   291    2.577               0              87;
   292    2.585               0              85;
   293    2.594               0              84;
   294    2.603               0              82;
   295    2.612               0              81;
   296    2.621               0              79;
   297    2.630               0              77;
   298    2.639               0              76;
   299    2.647               0              73;
   300    2.656               0              71;
   301    2.665               0              68;
   302    2.674               0              64;
   303    2.683               0              61;
   304    2.692               0              58;
   305    2.701               0              55;
   306    2.709               0              52;
   307    2.718               0              49;
   308    2.727               0              45;
   309    2.736               0              42;
   310    2.745               0              38;
   311    2.754               0              35;
   312    2.763               0              31;
   313    2.771               0              27;
   314    2.780               0              24;
   315    2.789               0              21;
   316    2.798               0              18;
   317    2.807               0              16;
   318    2.816               0              13;
   319    2.824               0              11;
   320    2.833               0               8;
   321    2.842               0               6;
   322    2.851               0               4;
   323    2.860               0               2;
   324    2.869               0               1;
   325    2.878               0              -1;
   326    2.886               0              -2;
   327    2.895               0              -3;
   328    2.904               0              -4;
   329    2.913               0              -5;
   330    2.922               0              -6;
   331    2.931               0              -7;
   332    2.940               0              -7;
   333    2.948               0              -8;
   334    2.957               0              -8;
   335    2.966               0              -8;
   336    2.975               0              -9;
   337    2.984               0              -9;
   338    2.993               0              -9;
