 Sample   Time     Commanded Pos   Encoder 1 Pos 
  1294   11.457             598             581;
  1295   11.466             599             582;
  1296   11.475             599             582;
  1297   11.484             600             583;
  1298   11.493             600             584;
  1299   11.502             600             585;
  1300   11.510             600             585;
  1301   11.519             600             586;
  1302   11.528             599             586;
  1303   11.537             598             586;
  1304   11.546             598             586;
  1305   11.555             597             586;
  1306   11.564             596             586;
  1307   11.572             594             586;
  1308   11.581             593             586;
  1309   11.590             591             586;
  1310   11.599             590             586;
  1311   11.608             588             586;
  1312   11.617             586             586;
  1313   11.626             583             586;
  1314   11.634             581             585;
  1315   11.643             579             585;
  1316   11.652             576             585;
  1317   11.661             573             584;
  1318   11.670             570             584;
  1319   11.679             567             583;
  1320   11.688             564             583;
  1321   11.696             561             582;
  1322   11.705             557             581;
  1323   11.714             553             580;
  1324   11.723             550             579;
  1325   11.732             546             577;
  1326   11.741             542             575;
  1327   11.749             537             572;
  1328   11.758             533             569;
  1329   11.767             529             566;
  1330   11.776             524             563;
  1331   11.785             519             560;
  1332   11.794             515             556;
  1333   11.803             510             554;
  1334   11.811             505             550;
  1335   11.820             499             547;
  1336   11.829             494             544;
  1337   11.838             489             541;
  1338   11.847             483             538;
  1339   11.856             477             534;
  1340   11.865             472             529;
  1341   11.873             466             524;
  1342   11.882             460             519;
  1343   11.891             454             513;
  1344   11.900             447             507;
  1345   11.909             441             500;
  1346   11.918             435             493;
  1347   11.927             428             485;
  1348   11.935             422             477;
  1349   11.944             415             469;
  1350   11.953             408             460;
  1351   11.962             401             452;
  1352   11.971             394             444;
  1353   11.980             387             436;
  1354   11.989             380             428;
  1355   11.997             372             420;
  1356   12.006             365             412;
  1357   12.015             358             405;
  1358   12.024             350             397;
  1359   12.033             342             390;
  1360   12.042             335             383;
  1361   12.051             327             375;
  1362   12.059             319             368;
  1363   12.068             311             361;
  1364   12.077             303             353;
  1365   12.086             295             344;
  1366   12.095             287             335;
  1367   12.104             279             327;
  1368   12.113             270             318;
  1369   12.121             262             310;
  1370   12.130             254             303;
  1371   12.139             245             296;
  1372   12.148             237             290;
  1373   12.157             228             284;
  1374   12.166             219             278;
  1375   12.174             211             271;
  1376   12.183             202             265;
  1377   12.192             193             257;
  1378   12.201             184             249;
  1379   12.210             175             240;
  1380   12.219             166             231;
  1381   12.228             157             221;
  1382   12.236             148             210;
  1383   12.245             139             199;
  1384   12.254             130             188;
  1385   12.263             121             176;
  1386   12.272             112             165;
  1387   12.281             103             154;
  1388   12.290              93             143;
  1389   12.298              84             132;
  1390   12.307              75             122;
  1391   12.316              66             112;
  1392   12.325              56             102;
  1393   12.334              47              94;
  1394   12.343              38              85;
  1395   12.352              28              77;
  1396   12.360              19              68;
  1397   12.369               9              59;
  1398   12.378              -0              50;
  1399   12.387             -10              42;
  1400   12.396             -19              33;
  1401   12.405             -28              25;
  1402   12.414             -38              16;
  1403   12.422             -47               8;
  1404   12.431             -57              -1;
  1405   12.440             -66             -10;
  1406   12.449             -76             -19;
  1407   12.458             -85             -28;
  1408   12.467             -94             -37;
  1409   12.476            -104             -46;
  1410   12.484            -113             -55;
  1411   12.493            -123             -63;
  1412   12.502            -132             -72;
  1413   12.511            -141             -81;
  1414   12.520            -150             -91;
  1415   12.529            -160            -101;
  1416   12.538            -169            -110;
  1417   12.546            -178            -120;
  1418   12.555            -187            -130;
  1419   12.564            -196            -139;
  1420   12.573            -206            -149;
  1421   12.582            -215            -158;
  1422   12.591            -224            -166;
  1423   12.599            -233            -175;
  1424   12.608            -241            -183;
  1425   12.617            -250            -192;
  1426   12.626            -259            -201;
  1427   12.635            -268            -210;
  1428   12.644            -277            -218;
  1429   12.653            -285            -227;
  1430   12.661            -294            -235;
  1431   12.670            -302            -243;
  1432   12.679            -311            -251;
  1433   12.688            -319            -259;
  1434   12.697            -328            -268;
  1435   12.706            -336            -276;
  1436   12.715            -344            -285;
  1437   12.723            -352            -294;
  1438   12.732            -360            -302;
  1439   12.741            -368            -311;
  1440   12.750            -376            -319;
  1441   12.759            -384            -327;
  1442   12.768            -391            -335;
  1443   12.777            -399            -343;
  1444   12.785            -406            -352;
  1445   12.794            -414            -360;
  1446   12.803            -421            -368;
  1447   12.812            -428            -375;
  1448   12.821            -435            -382;
  1449   12.830            -442            -388;
  1450   12.839            -449            -394;
  1451   12.847            -456            -399;
  1452   12.856            -462            -403;
  1453   12.865            -469            -407;
  1454   12.874            -475            -411;
  1455   12.883            -481            -414;
  1456   12.892            -487            -418;
  1457   12.901            -493            -421;
  1458   12.909            -499            -425;
  1459   12.918            -505            -429;
  1460   12.927            -511            -433;
  1461   12.936            -516            -438;
  1462   12.945            -521            -443;
  1463   12.954            -526            -450;
  1464   12.963            -531            -456;
  1465   12.971            -536            -464;
  1466   12.980            -541            -471;
  1467   12.989            -546            -480;
  1468   12.998            -550            -488;
  1469   13.007            -554            -496;
  1470   13.016            -558            -504;
  1471   13.024            -562            -511;
  1472   13.033            -566            -518;
  1473   13.042            -569            -524;
  1474   13.051            -573            -529;
  1475   13.060            -576            -534;
  1476   13.069            -579            -536;
  1477   13.078            -582            -539;
  1478   13.086            -584            -540;
  1479   13.095            -587            -541;
  1480   13.104            -589            -541;
  1481   13.113            -591            -541;
  1482   13.122            -593            -541;
  1483   13.131            -595            -541;
  1484   13.140            -596            -541;
  1485   13.148            -597            -541;
  1486   13.157            -598            -541;
  1487   13.166            -599            -541;
  1488   13.175            -600            -541;
  1489   13.184            -600            -541;
  1490   13.193            -600            -541;
  1491   13.202            -600            -541;
  1492   13.210            -600            -541;
  1493   13.219            -599            -541;
  1494   13.228            -598            -541;
  1495   13.237            -597            -541;
  1496   13.246            -596            -541;
  1497   13.255            -595            -542;
  1498   13.264            -593            -542;
  1499   13.272            -591            -542;
  1500   13.281            -589            -542;
  1501   13.290            -587            -542;
  1502   13.299            -584            -540;
  1503   13.308            -582            -540;
  1504   13.317            -579            -540;
  1505   13.326            -575            -539;
  1506   13.334            -572            -538;
  1507   13.343            -569            -537;
  1508   13.352            -565            -536;
  1509   13.361            -561            -534;
  1510   13.370            -557            -533;
  1511   13.379            -553            -531;
  1512   13.388            -548            -529;
  1513   13.396            -544            -527;
  1514   13.405            -539            -526;
  1515   13.414            -534            -524;
  1516   13.423            -529            -522;
  1517   13.432            -523            -521;
  1518   13.441            -518            -519;
  1519   13.449            -512            -517;
  1520   13.458            -506            -515;
  1521   13.467            -500            -513;
  1522   13.476            -494            -510;
  1523   13.485            -488            -507;
  1524   13.494            -481            -503;
  1525   13.503            -475            -498;
  1526   13.511            -468            -494;
  1527   13.520            -461            -489;
  1528   13.529            -454            -483;
  1529   13.538            -447            -476;
  1530   13.547            -439            -470;
  1531   13.556            -432            -462;
  1532   13.565            -424            -453;
  1533   13.573            -416            -443;
  1534   13.582            -408            -432;
  1535   13.591            -400            -420;
  1536   13.600            -392            -407;
  1537   13.609            -384            -393;
  1538   13.618            -375            -380;
  1539   13.627            -367            -367;
  1540   13.635            -358            -355;
  1541   13.644            -349            -344;
  1542   13.653            -341            -334;
  1543   13.662            -332            -326;
  1544   13.671            -322            -318;
  1545   13.680            -313            -311;
  1546   13.689            -304            -305;
  1547   13.697            -295            -299;
  1548   13.706            -285            -293;
  1549   13.715            -276            -287;
  1550   13.724            -266            -281;
  1551   13.733            -256            -274;
  1552   13.742            -246            -266;
  1553   13.751            -237            -258;
  1554   13.759            -227            -249;
  1555   13.768            -217            -239;
  1556   13.777            -206            -229;
  1557   13.786            -196            -218;
  1558   13.795            -186            -206;
  1559   13.804            -176            -193;
  1560   13.813            -165            -181;
  1561   13.821            -155            -168;
  1562   13.830            -144            -156;
  1563   13.839            -134            -143;
  1564   13.848            -123            -131;
  1565   13.857            -113            -119;
  1566   13.866            -102            -107;
  1567   13.874             -91             -96;
  1568   13.883             -81             -86;
  1569   13.892             -70             -76;
  1570   13.901             -59             -66;
  1571   13.910             -48             -57;
  1572   13.919             -37             -47;
  1573   13.928             -26             -38;
  1574   13.936             -16             -29;
  1575   13.945              -5             -19;
  1576   13.954               6             -10;
  1577   13.963              17               1;
  1578   13.972              28              11;
  1579   13.981              39              21;
  1580   13.990              50              32;
  1581   13.998              61              43;
  1582   14.007              72              54;
  1583   14.016              83              66;
  1584   14.025              93              76;
  1585   14.034             104              87;
  1586   14.043             115              98;
  1587   14.052             126             109;
  1588   14.060             137             119;
  1589   14.069             147             130;
  1590   14.078             158             141;
  1591   14.087             169             152;
  1592   14.096             179             162;
  1593   14.105             190             173;
  1594   14.114             200             183;
  1595   14.122             211             194;
  1596   14.131             221             205;
  1597   14.140             232             215;
  1598   14.149             242             226;
  1599   14.158             252             237;
  1600   14.167             262             247;
  1601   14.176             272             257;
  1602   14.184             282             268;
  1603   14.193             292             278;
  1604   14.202             302             289;
  1605   14.211             312             301;
  1606   14.220             321             312;
  1607   14.229             331             323;
  1608   14.238             340             334;
  1609   14.246             350             344;
  1610   14.255             359             353;
  1611   14.264             368             361;
  1612   14.273             377             368;
  1613   14.282             386             374;
  1614   14.291             395             381;
  1615   14.299             403             387;
  1616   14.308             412             394;
  1617   14.317             420             401;
  1618   14.326             429             408;
  1619   14.335             437             416;
  1620   14.344             445             424;
  1621   14.353             452             432;
  1622   14.361             460             441;
  1623   14.370             468             450;
  1624   14.379             475             458;
  1625   14.388             482             467;
  1626   14.397             489             476;
  1627   14.406             496             485;
  1628   14.415             503             493;
  1629   14.423             509             501;
  1630   14.432             515             508;
  1631   14.441             521             515;
  1632   14.450             527             521;
  1633   14.459             533             527;
  1634   14.468             538             533;
  1635   14.477             544             539;
  1636   14.485             549             543;
  1637   14.494             554             548;
  1638   14.503             558             553;
  1639   14.512             563             557;
  1640   14.521             567             560;
  1641   14.530             571             564;
  1642   14.539             575             567;
  1643   14.547             578             570;
  1644   14.556             581             573;
  1645   14.565             585             575;
  1646   14.574             587             577;
  1647   14.583             590             579;
  1648   14.592             592             580;
  1649   14.601             594             582;
  1650   14.609             596             583;
  1651   14.618             597             584;
  1652   14.627             598             585;
  1653   14.636             599             586;
  1654   14.645             600             587;
  1655   14.654             600             588;
  1656   14.663             600             589;
  1657   14.671             600             589;
  1658   14.680             599             589;
  1659   14.689             598             589;
  1660   14.698             597             589;
  1661   14.707             595             589;
  1662   14.716             594             588;
  1663   14.724             592             588;
  1664   14.733             589             588;
  1665   14.742             587             588;
  1666   14.751             584             588;
  1667   14.760             581             587;
  1668   14.769             577             586;
  1669   14.778             574             586;
  1670   14.786             570             585;
  1671   14.795             566             585;
  1672   14.804             561             584;
  1673   14.813             557             583;
  1674   14.822             552             581;
  1675   14.831             547             579;
  1676   14.840             541             577;
  1677   14.848             536             574;
  1678   14.857             530             570;
  1679   14.866             524             566;
  1680   14.875             518             561;
  1681   14.884             511             557;
  1682   14.893             504             552;
  1683   14.902             498             547;
  1684   14.910             490             542;
  1685   14.919             483             537;
  1686   14.928             476             531;
  1687   14.937             468             525;
  1688   14.946             460             519;
  1689   14.955             452             511;
  1690   14.964             444             503;
  1691   14.972             435             494;
  1692   14.981             427             484;
  1693   14.990             418             474;
  1694   14.999             409             463;
  1695   15.008             400             451;
  1696   15.017             390             440;
  1697   15.026             381             428;
  1698   15.034             371             417;
  1699   15.043             362             406;
  1700   15.052             352             395;
  1701   15.061             342             385;
  1702   15.070             331             374;
  1703   15.079             321             364;
  1704   15.088             311             354;
  1705   15.096             300             343;
  1706   15.105             289             332;
  1707   15.114             279             322;
  1708   15.123             268             312;
  1709   15.132             257             302;
  1710   15.141             246             294;
  1711   15.149             234             285;
  1712   15.158             223             277;
  1713   15.167             212             268;
  1714   15.176             200             259;
  1715   15.185             189             250;
  1716   15.194             177             239;
  1717   15.203             165             228;
  1718   15.211             153             216;
  1719   15.220             141             203;
  1720   15.229             130             190;
  1721   15.238             118             176;
  1722   15.247             105             162;
  1723   15.256              93             148;
  1724   15.265              81             134;
  1725   15.273              69             119;
  1726   15.282              57             105;
  1727   15.291              45              91;
  1728   15.300              32              78;
  1729   15.309              20              66;
  1730   15.318               8              53;
  1731   15.327              -5              41;
  1732   15.335             -17              29;
  1733   15.344             -29              18;
  1734   15.353             -42               7;
  1735   15.362             -54              -4;
  1736   15.371             -66             -14;
  1737   15.380             -79             -25;
  1738   15.389             -91             -35;
  1739   15.397            -103             -45;
  1740   15.406            -115             -56;
  1741   15.415            -128             -67;
  1742   15.424            -140             -78;
  1743   15.433            -152             -90;
  1744   15.442            -164            -102;
  1745   15.451            -176            -115;
  1746   15.459            -188            -127;
  1747   15.468            -200            -140;
  1748   15.477            -212            -152;
  1749   15.486            -223            -165;
  1750   15.495            -235            -177;
  1751   15.504            -247            -189;
  1752   15.513            -258            -201;
  1753   15.521            -269            -213;
  1754   15.530            -281            -224;
  1755   15.539            -292            -235;
  1756   15.548            -303            -247;
  1757   15.557            -314            -257;
  1758   15.566            -325            -268;
  1759   15.574            -335            -278;
  1760   15.583            -346            -288;
  1761   15.592            -357            -299;
  1762   15.601            -367            -309;
  1763   15.610            -377            -320;
  1764   15.619            -387            -330;
  1765   15.628            -397            -341;
  1766   15.636            -407            -351;
  1767   15.645            -416            -362;
  1768   15.654            -425            -372;
  1769   15.663            -435            -382;
  1770   15.672            -444            -391;
  1771   15.681            -452            -399;
  1772   15.690            -461            -407;
  1773   15.698            -469            -414;
  1774   15.707            -478            -421;
  1775   15.716            -486            -427;
  1776   15.725            -493            -432;
  1777   15.734            -501            -438;
  1778   15.743            -508            -443;
  1779   15.752            -515            -449;
  1780   15.760            -522            -455;
  1781   15.769            -529            -461;
  1782   15.778            -535            -468;
  1783   15.787            -541            -475;
  1784   15.796            -547            -483;
  1785   15.805            -553            -491;
  1786   15.814            -558            -500;
  1787   15.822            -563            -509;
  1788   15.831            -568            -518;
  1789   15.840            -572            -526;
  1790   15.849            -576            -533;
  1791   15.858            -580            -539;
  1792   15.867            -583            -544;
  1793   15.876            -587            -548;
  1794   15.884            -589            -551;
  1795   15.893            -592            -553;
  1796   15.902            -594            -553;
  1797   15.911            -596            -552;
  1798   15.920            -598            -552;
  1799   15.929            -599            -552;
  1800   15.938            -600            -552;
  1801   15.946            -600            -552;
  1802   15.955            -600            -552;
  1803   15.964            -600            -552;
  1804   15.973            -599            -552;
  1805   15.982            -598            -552;
  1806   15.991            -596            -552;
  1807   15.999            -595            -552;
  1808   16.008            -593            -552;
  1809   16.017            -590            -551;
  1810   16.026            -587            -551;
  1811   16.035            -584            -550;
  1812   16.044            -581            -549;
  1813   16.053            -577            -548;
  1814   16.061            -573            -546;
  1815   16.070            -568            -545;
  1816   16.079            -563            -543;
  1817   16.088            -558            -541;
  1818   16.097            -553            -538;
  1819   16.106            -547            -536;
  1820   16.115            -541            -534;
  1821   16.123            -535            -532;
  1822   16.132            -528            -530;
  1823   16.141            -521            -527;
  1824   16.150            -514            -525;
  1825   16.159            -507            -522;
  1826   16.168            -499            -518;
  1827   16.177            -491            -514;
  1828   16.185            -483            -509;
  1829   16.194            -475            -504;
  1830   16.203            -466            -498;
  1831   16.212            -457            -491;
  1832   16.221            -448            -484;
  1833   16.230            -439            -476;
  1834   16.239            -429            -466;
  1835   16.247            -419            -455;
  1836   16.256            -409            -443;
  1837   16.265            -399            -429;
  1838   16.274            -389            -413;
  1839   16.283            -378            -397;
  1840   16.292            -367            -380;
  1841   16.301            -356            -363;
  1842   16.309            -345            -347;
  1843   16.318            -334            -332;
  1844   16.327            -322            -318;
  1845   16.336            -311            -305;
  1846   16.345            -299            -292;
  1847   16.354            -287            -281;
  1848   16.363            -275            -270;
  1849   16.371            -263            -260;
  1850   16.380            -250            -250;
  1851   16.389            -238            -240;
  1852   16.398            -225            -231;
  1853   16.407            -213            -221;
  1854   16.416            -200            -211;
  1855   16.424            -187            -201;
  1856   16.433            -174            -190;
  1857   16.442            -161            -178;
  1858   16.451            -147            -166;
  1859   16.460            -134            -153;
  1860   16.469            -121            -139;
  1861   16.478            -107            -125;
  1862   16.486             -94            -111;
  1863   16.495             -80             -96;
  1864   16.504             -67             -82;
  1865   16.513             -53             -67;
  1866   16.522             -39             -52;
  1867   16.531             -26             -38;
  1868   16.540             -12             -23;
  1869   16.548               2              -9;
  1870   16.557              16               5;
  1871   16.566              29              19;
  1872   16.575              43              33;
  1873   16.584              57              46;
  1874   16.593              71              60;
  1875   16.602              84              73;
  1876   16.610              98              85;
  1877   16.619             112              98;
  1878   16.628             125             110;
  1879   16.637             139             123;
  1880   16.646             152             135;
  1881   16.655             166             148;
  1882   16.664             179             160;
  1883   16.672             192             173;
  1884   16.681             205             186;
  1885   16.690             218             199;
  1886   16.699             232             213;
  1887   16.708             244             226;
  1888   16.717             257             240;
  1889   16.726             270             254;
  1890   16.734             282             267;
  1891   16.743             295             281;
  1892   16.752             307             295;
  1893   16.761             319             309;
  1894   16.770             331             323;
  1895   16.779             343             337;
  1896   16.788             355             349;
  1897   16.796             366             360;
  1898   16.805             378             370;
  1899   16.814             389             380;
  1900   16.823             400             389;
  1901   16.832             410             398;
  1902   16.841             421             406;
  1903   16.849             431             415;
  1904   16.858             441             424;
  1905   16.867             451             433;
  1906   16.876             461             442;
  1907   16.885             470             451;
  1908   16.894             479             461;
  1909   16.903             488             470;
  1910   16.911             496             480;
  1911   16.920             505             490;
  1912   16.929             513             499;
  1913   16.938             520             508;
  1914   16.947             528             517;
  1915   16.956             535             526;
  1916   16.965             542             534;
  1917   16.973             548             541;
  1918   16.982             554             549;
  1919   16.991             560             556;
  1920   17.000             565             562;
  1921   17.009             570             568;
  1922   17.018             575             572;
  1923   17.027             579             576;
  1924   17.035             583             580;
  1925   17.044             587             582;
  1926   17.053             590             584;
  1927   17.062             593             586;
  1928   17.071             595             587;
  1929   17.080             597             588;
  1930   17.089             598             588;
  1931   17.097             599             589;
  1932   17.106             600             589;
  1933   17.115             600             589;
  1934   17.124             600             589;
  1935   17.133             599             589;
  1936   17.142             598             589;
  1937   17.151             596             589;
  1938   17.159             594             589;
  1939   17.168             591             589;
  1940   17.177             588             589;
  1941   17.186             585             588;
  1942   17.195             581             588;
  1943   17.204             577             587;
  1944   17.213             572             587;
  1945   17.221             567             586;
  1946   17.230             562             585;
  1947   17.239             556             584;
  1948   17.248             550             582;
  1949   17.257             543             579;
  1950   17.266             537             576;
  1951   17.274             529             572;
  1952   17.283             522             567;
  1953   17.292             514             562;
  1954   17.301             506             556;
  1955   17.310             497             550;
  1956   17.319             488             543;
  1957   17.328             479             536;
  1958   17.336             470             528;
  1959   17.345             460             520;
  1960   17.354             450             511;
  1961   17.363             440             500;
  1962   17.372             429             489;
  1963   17.381             418             477;
  1964   17.390             407             464;
  1965   17.398             396             451;
  1966   17.407             384             437;
  1967   17.416             372             423;
  1968   17.425             360             410;
  1969   17.434             348             396;
  1970   17.443             336             382;
  1971   17.452             323             369;
  1972   17.460             310             355;
  1973   17.469             297             341;
  1974   17.478             284             328;
  1975   17.487             270             314;
  1976   17.496             257             302;
  1977   17.505             243             290;
  1978   17.514             229             278;
  1979   17.522             215             267;
  1980   17.531             201             255;
  1981   17.540             187             244;
  1982   17.549             172             232;
  1983   17.558             158             219;
  1984   17.567             143             205;
  1985   17.576             129             191;
  1986   17.584             114             177;
  1987   17.593              99             161;
  1988   17.602              84             145;
  1989   17.611              69             129;
  1990   17.620              54             112;
  1991   17.629              39              95;
  1992   17.638              24              79;
  1993   17.646               9              62;
  1994   17.655              -6              45;
  1995   17.664             -22              29;
  1996   17.673             -37              13;
  1997   17.682             -52              -3;
  1998   17.691             -67             -18;
  1999   17.699             -82             -32;
  2000   17.708             -97             -47;
  2001   17.717            -112             -61;
  2002   17.726            -127             -75;
  2003   17.735            -142             -89;
  2004   17.744            -157            -103;
  2005   17.753            -172            -116;
  2006   17.761            -186            -130;
  2007   17.770            -201            -143;
  2008   17.779            -215            -157;
  2009   17.788            -230            -171;
  2010   17.797            -244            -184;
  2011   17.806            -258            -198;
  2012   17.815            -272            -211;
  2013   17.823            -286            -225;
  2014   17.832            -299            -239;
  2015   17.841            -313            -253;
  2016   17.850            -326            -266;
  2017   17.859            -339            -279;
  2018   17.868            -352            -293;
  2019   17.877            -365            -307;
  2020   17.885            -377            -320;
  2021   17.894            -389            -334;
  2022   17.903            -401            -347;
  2023   17.912            -413            -359;
  2024   17.921            -425            -372;
  2025   17.930            -436            -384;
  2026   17.939            -447            -395;
  2027   17.947            -457            -406;
  2028   17.956            -468            -415;
  2029   17.965            -478            -424;
  2030   17.974            -488            -432;
  2031   17.983            -497            -440;
  2032   17.992            -506            -447;
  2033   18.001            -515            -454;
  2034   18.009            -523            -462;
  2035   18.018            -531            -469;
  2036   18.027            -539            -476;
  2037   18.036            -546            -484;
  2038   18.045            -553            -493;
  2039   18.054            -559            -502;
  2040   18.063            -565            -511;
  2041   18.071            -571            -521;
  2042   18.080            -576            -530;
  2043   18.089            -580            -538;
  2044   18.098            -584            -545;
  2045   18.107            -588            -551;
  2046   18.116            -591            -555;
  2047   18.124            -594            -558;
  2048   18.133            -596            -560;
  2049   18.142            -598            -561;
  2050   18.151            -599            -559;
  2051   18.160            -600            -559;
  2052   18.169            -600            -558;
  2053   18.178            -600            -558;
  2054   18.186            -598            -557;
  2055   18.195            -597            -557;
  2056   18.204            -595            -557;
  2057   18.213            -592            -557;
  2058   18.222            -589            -557;
  2059   18.231            -586            -556;
  2060   18.240            -581            -555;
  2061   18.248            -577            -554;
  2062   18.257            -572            -552;
  2063   18.266            -566            -550;
  2064   18.275            -560            -547;
  2065   18.284            -554            -545;
  2066   18.293            -547            -543;
  2067   18.302            -539            -540;
  2068   18.310            -532            -537;
  2069   18.319            -524            -534;
  2070   18.328            -515            -530;
  2071   18.337            -506            -526;
  2072   18.346            -497            -521;
  2073   18.355            -487            -515;
  2074   18.364            -477            -509;
  2075   18.372            -466            -502;
  2076   18.381            -456            -494;
  2077   18.390            -444            -484;
  2078   18.399            -433            -474;
  2079   18.408            -421            -461;
  2080   18.417            -409            -447;
  2081   18.426            -397            -431;
  2082   18.434            -384            -414;
  2083   18.443            -371            -395;
  2084   18.452            -358            -375;
  2085   18.461            -344            -355;
  2086   18.470            -331            -336;
  2087   18.479            -317            -318;
  2088   18.488            -303            -300;
  2089   18.496            -288            -284;
  2090   18.505            -274            -268;
  2091   18.514            -259            -253;
  2092   18.523            -244            -238;
  2093   18.532            -229            -225;
  2094   18.541            -213            -211;
  2095   18.549            -198            -199;
  2096   18.558            -182            -186;
  2097   18.567            -166            -174;
  2098   18.576            -150            -161;
  2099   18.585            -134            -149;
  2100   18.594            -118            -135;
  2101   18.603            -102            -121;
  2102   18.611             -86            -106;
  2103   18.620             -69             -91;
  2104   18.629             -53             -75;
  2105   18.638             -36             -59;
  2106   18.647             -20             -42;
  2107   18.656              -3             -25;
  2108   18.665              13              -7;
  2109   18.673              30              10;
  2110   18.682              46              28;
  2111   18.691              63              47;
  2112   18.700              79              65;
  2113   18.709              96              82;
  2114   18.718             112              99;
  2115   18.727             129             117;
  2116   18.735             145             133;
  2117   18.744             161             150;
  2118   18.753             177             165;
  2119   18.762             193             181;
  2120   18.771             209             196;
  2121   18.780             225             211;
  2122   18.789             240             226;
  2123   18.797             256             242;
  2124   18.806             271             256;
  2125   18.815             286             271;
  2126   18.824             301             286;
  2127   18.833             316             302;
  2128   18.842             330             318;
  2129   18.851             344             333;
  2130   18.859             358             348;
  2131   18.868             372             362;
  2132   18.877             385             375;
  2133   18.886             399             388;
  2134   18.895             411             400;
  2135   18.904             424             412;
  2136   18.913             436             423;
  2137   18.921             448             435;
  2138   18.930             460             446;
  2139   18.939             471             458;
  2140   18.948             482             469;
  2141   18.957             492             479;
  2142   18.966             502             490;
  2143   18.974             512             500;
  2144   18.983             521             510;
  2145   18.992             530             520;
  2146   19.001             538             529;
  2147   19.010             546             538;
  2148   19.019             553             547;
  2149   19.028             560             555;
  2150   19.036             567             563;
  2151   19.045             573             570;
  2152   19.054             578             576;
  2153   19.063             583             582;
  2154   19.072             587             586;
  2155   19.081             591             590;
  2156   19.090             594             593;
  2157   19.098             596             594;
  2158   19.107             598             596;
  2159   19.116             599             596;
  2160   19.125             600             597;
  2161   19.134             600             596;
  2162   19.143             599             596;
  2163   19.152             598             596;
  2164   19.160             596             596;
  2165   19.169             593             596;
  2166   19.178             590             595;
  2167   19.187             586             595;
  2168   19.196             582             594;
  2169   19.205             577             594;
  2170   19.214             571             593;
  2171   19.222             565             592;
  2172   19.231             559             591;
  2173   19.240             551             589;
  2174   19.249             544             586;
  2175   19.258             536             581;
  2176   19.267             527             576;
  2177   19.276             518             570;
  2178   19.284             508             563;
  2179   19.293             498             555;
  2180   19.302             488             547;
  2181   19.311             477             538;
  2182   19.320             465             528;
  2183   19.329             453             517;
  2184   19.338             441             505;
  2185   19.346             429             491;
  2186   19.355             416             477;
  2187   19.364             402             462;
  2188   19.373             389             445;
  2189   19.382             375             429;
  2190   19.391             360             412;
  2191   19.399             346             395;
  2192   19.408             331             378;
  2193   19.417             316             361;
